0.000000000000000000e+00,0.000000000000000000e+00
4.829629131445341561e-01,-1.294095225512603697e-01
9.159756150367535099e-01,-3.794095225512603697e-01
1.269529005630027241e+00,-7.329629131445341006e-01
1.519529005630027241e+00,-1.165975615036753510e+00
1.648938528181287833e+00,-1.648938528181287611e+00
1.648938528181288055e+00,-2.148938528181287388e+00
1.519529005630027907e+00,-2.631901441325821711e+00
1.269529005630027907e+00,-3.064914143218040898e+00
9.159756150367541760e-01,-3.418467533811314851e+00
4.829629131445348222e-01,-3.668467533811314851e+00
6.661338147750939243e-16,-3.797877056362575221e+00
-4.999999999999993339e-01,-3.797877056362575221e+00
-9.829629131445334345e-01,-3.668467533811314851e+00
-1.415975615036752622e+00,-3.418467533811314407e+00
