0.000000000000000000e+00,0.000000000000000000e+00
4.980973490458727726e-01,4.357787137382908293e-02
9.905012255519767272e-01,1.304019602072942485e-01
1.473464138696510828e+00,2.598114827585545905e-01
1.943310449089465042e+00,4.308215544213889192e-01
2.396464342607790066e+00,6.421306852917386676e-01
2.829477044500009253e+00,8.921306852917386676e-01
3.239053066644505208e+00,1.178918903467261803e+00
3.622075288203994159e+00,1.500312708310531429e+00
3.975628678797268112e+00,1.853866098903805160e+00
4.358650900356757063e+00,2.175259903747075008e+00
4.768226922501252574e+00,2.462048121922598032e+00
5.201239624393472205e+00,2.712048121922598032e+00
5.654393517911796785e+00,2.923357252792947669e+00
6.124239828304751221e+00,3.094367324455781887e+00
6.607202741449285099e+00,3.223776847007042257e+00
7.099606617955388721e+00,3.310600935840507297e+00
7.597703967001261383e+00,3.354178807214336366e+00
8.097703967001262271e+00,3.354178807214336366e+00
8.595801316047134932e+00,3.310600935840507297e+00
9.088205192553239442e+00,3.223776847007042257e+00
9.571168105697774209e+00,3.094367324455781887e+00
1.004101441609072864e+01,2.923357252792947669e+00
1.049416830960905322e+01,2.712048121922598032e+00
1.092718101150127197e+01,2.462048121922598032e+00
1.133675703364576748e+01,2.175259903747075008e+00
1.171977925520525687e+01,1.853866098903805382e+00
1.207333264579852994e+01,1.500312708310531651e+00
1.239472645064179979e+01,1.117290486751042700e+00
1.268151466881732325e+01,7.077144646065467448e-01
1.300290847366059310e+01,3.246922430470576826e-01
1.335646186425386617e+01,-2.886114754621610379e-02
1.373948408581335556e+01,-3.502549523894857852e-01
1.414906010795785107e+01,-6.370431705650088094e-01
1.458207280985006982e+01,-8.870431705650088094e-01
1.503522670336839440e+01,-1.098352301435358669e+00
1.550507301376134883e+01,-1.269362373098193109e+00
1.598803592690588360e+01,-1.398771895649453478e+00
1.648043980341198633e+01,-1.485595984482918741e+00
1.697853715245786077e+01,-1.529173855856747810e+00
1.747853715245786077e+01,-1.529173855856747810e+00
1.797663450150373521e+01,-1.485595984482918741e+00
1.846903837800983794e+01,-1.398771895649453700e+00
1.895200129115437093e+01,-1.269362373098193331e+00
1.942184760154732359e+01,-1.098352301435358891e+00
1.987500149506564995e+01,-8.870431705650091425e-01
2.030801419695787047e+01,-6.370431705650091425e-01
2.071759021910236598e+01,-3.502549523894861183e-01
2.110061244066185537e+01,-2.886114754621649237e-02
2.145416583125512844e+01,3.246922430470572385e-01
